Timestamp;Event;Streaming URL;User attributes
2013-06-17 10:29:51.599;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a19051ed-3192-4233-937b-3f5b065b5e0b//flv:87431660-8e60-41a6-aad6-0109bd907a9b;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:30:22.634;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a19051ed-3192-4233-937b-3f5b065b5e0b//flv:87431660-8e60-41a6-aad6-0109bd907a9b;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:31:46.870;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a19051ed-3192-4233-937b-3f5b065b5e0b//flv:87431660-8e60-41a6-aad6-0109bd907a9b;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:31:54.027;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a19051ed-3192-4233-937b-3f5b065b5e0b//flv:87431660-8e60-41a6-aad6-0109bd907a9b;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:33:01.646;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=5283bfca-14ca-4d65-b768-58e526525ab6//flv:d71c491a-4e76-4a26-ac66-fe1939c3230e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:33:03.965;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=40f7e80c-48a4-47a6-a766-51db8b274fce//flv:44886759-b4d9-4a58-bab6-da1cd0a1982b;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:33:18.758;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=5283bfca-14ca-4d65-b768-58e526525ab6//flv:d71c491a-4e76-4a26-ac66-fe1939c3230e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:33:56.478;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=7c038be3-a0ea-40ed-bad3-abbbcffa8c79//mp3:f730293a-4f6f-42a4-8f92-32d2c72c0589;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:34:05.143;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=1b17624d-998d-4754-8385-fd0c986fef26//flv:70ae72a9-68ca-4eff-aa3a-6f7b2494b8ce;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:34:16.587;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=40f7e80c-48a4-47a6-a766-51db8b274fce//flv:44886759-b4d9-4a58-bab6-da1cd0a1982b;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:35:06.425;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=dba080b4-3a6e-4dfa-9f8a-d1b8b1c2c3be//flv:2287bf45-9ac7-4873-96f1-e9c3e15bc1e9;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:35:08.568;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=1b17624d-998d-4754-8385-fd0c986fef26//flv:70ae72a9-68ca-4eff-aa3a-6f7b2494b8ce;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:35:08.714;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=7c038be3-a0ea-40ed-bad3-abbbcffa8c79//mp3:f730293a-4f6f-42a4-8f92-32d2c72c0589;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:35:10.915;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=dba080b4-3a6e-4dfa-9f8a-d1b8b1c2c3be//flv:2287bf45-9ac7-4873-96f1-e9c3e15bc1e9;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:35:36.866;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=dba080b4-3a6e-4dfa-9f8a-d1b8b1c2c3be//flv:2287bf45-9ac7-4873-96f1-e9c3e15bc1e9;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:36:04.369;PAUSE;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=7c038be3-a0ea-40ed-bad3-abbbcffa8c79//mp3:f730293a-4f6f-42a4-8f92-32d2c72c0589;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:36:48.203;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=b4ec2c25-9e58-4049-b4d3-be7f6c942f37//flv:70873263-6f71-4431-b95a-80d69d643ed1;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:37:01.369;SEEK;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=b4ec2c25-9e58-4049-b4d3-be7f6c942f37//flv:70873263-6f71-4431-b95a-80d69d643ed1;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:37:12.211;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=b4ec2c25-9e58-4049-b4d3-be7f6c942f37//flv:70873263-6f71-4431-b95a-80d69d643ed1;{"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:40:41.302;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f4c56774-cbf8-4ea0-9650-5cdd77ff74b4//flv:bd38f8d0-2055-483b-8046-c38a274bd872;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:40:52.483;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f4c56774-cbf8-4ea0-9650-5cdd77ff74b4//flv:bd38f8d0-2055-483b-8046-c38a274bd872;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:41:06.850;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a6d0266f-85f1-4f29-bf92-f21f6213843c//flv:eb0ce749-8ed2-4e18-9bc0-1605b630e616;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:41:17.768;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a6d0266f-85f1-4f29-bf92-f21f6213843c//flv:eb0ce749-8ed2-4e18-9bc0-1605b630e616;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:41:38.570;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a34ea7e6-f49b-464a-8fc8-7c92f56a9951//flv:0416ac0f-ed3a-46a1-b2c4-64d1918c1c87;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:41:49.764;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=a34ea7e6-f49b-464a-8fc8-7c92f56a9951//flv:0416ac0f-ed3a-46a1-b2c4-64d1918c1c87;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:42:12.380;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=08349c43-c903-4d41-bbe3-54d3c0a46fbf//flv:34c05c0a-81a3-43e3-a6b1-0b9e4a1a58c8;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:42:27.406;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=08349c43-c903-4d41-bbe3-54d3c0a46fbf//flv:34c05c0a-81a3-43e3-a6b1-0b9e4a1a58c8;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:42:35.269;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=08349c43-c903-4d41-bbe3-54d3c0a46fbf//flv:34c05c0a-81a3-43e3-a6b1-0b9e4a1a58c8;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:42:43.981;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=08349c43-c903-4d41-bbe3-54d3c0a46fbf//flv:34c05c0a-81a3-43e3-a6b1-0b9e4a1a58c8;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:42:57.211;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=d60619e3-1784-49d4-a158-f0b3b8071a2b//flv:ec83ae84-7063-4afd-a43f-9f69a8659e14;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:43:08.367;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=d60619e3-1784-49d4-a158-f0b3b8071a2b//flv:ec83ae84-7063-4afd-a43f-9f69a8659e14;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:43:22.836;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=26380485-7c68-43a2-ac84-d3a30d33c767//flv:ff57bfc4-8530-42d2-ad6b-57a2aab09a90;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:43:33.747;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=26380485-7c68-43a2-ac84-d3a30d33c767//flv:ff57bfc4-8530-42d2-ad6b-57a2aab09a90;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:46:21.783;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ddb9770a-73dd-402c-ba3d-668f41e0f07b//flv:ae5d0a59-721e-4004-9c99-0a9a98f70daf;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:46:58.739;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=ddb9770a-73dd-402c-ba3d-668f41e0f07b//flv:ae5d0a59-721e-4004-9c99-0a9a98f70daf;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 10:55:33.876;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f79f8489-4327-42f1-a457-f183676d8f42//flv:5c457f00-bb98-4fb3-b3c8-f2df56018130;{"eduPersonPrincipalName":["4rXfHY0VsU2w4QpGtIOgCQ@statsbiblioteket.dk"],"eduPersonPrimaryAffiliation":["staff"],"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"],"eduPersonTargetedID":["WAYF-DK-692d7883e3a975cc3fa70fe681b767c7b392386d"],"schacHomeOrganization":["statsbiblioteket.dk"]}
2013-06-17 10:56:00.746;STOP;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=f79f8489-4327-42f1-a457-f183676d8f42//flv:5c457f00-bb98-4fb3-b3c8-f2df56018130;{"eduPersonPrincipalName":["4rXfHY0VsU2w4QpGtIOgCQ@statsbiblioteket.dk"],"eduPersonPrimaryAffiliation":["staff"],"everybody":["yes"],"SBIPRoleMapper":["aucampus","csa","digitaleaarboeger","inhouse","marctab","sbmusic"],"eduPersonTargetedID":["WAYF-DK-692d7883e3a975cc3fa70fe681b767c7b392386d"],"schacHomeOrganization":["statsbiblioteket.dk"]}
2013-06-17 11:04:21.909;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=6eb358be-6305-483e-ad18-33c24f43dc8b//flv:23eef937-2cbd-40dd-aa9a-c959329bec7e;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
2013-06-17 11:04:24.919;PLAY;rtmp://thalassa.statsbiblioteket.dk:1935/mediestream?ticket=c7e75228-a832-451a-9719-b8d78b214e10//flv:5ae202a7-33fd-47ac-a5ba-9f63c158f30f;{"everybody":["yes"],"SBIPRoleMapper":["digitaleaarboeger","inhouse","marctab","sbmusic"]}
